trial_id,case_index,condition,signal,interval,changed_fields,decision,receiver_answer,released_answer,published_target,received_answer_wrong,released_answer_wrong,answer_only_equal,expectation_met
126c675ab3a6fde766286257,141,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,C,False,False,,True
62690033f2f8fa38aecc1b6a,142,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,D,False,False,,True
0e286067245998a2c9541523,143,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,B,False,False,,True
fbfed52679958d2411f7447f,144,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,E,False,False,,True
401092d720686d537745809a,145,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,B,False,False,,True
4eea5ae75b259315178cfcfd,146,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,D,False,False,,True
1aaedf689d13b14865bedf8d,147,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,F,False,False,,True
149afeccce9a23d2909e6269,148,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,E,False,False,,True
b43a833f5a424ea13a2341fe,149,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,F,False,False,,True
cfdbe4b26bdb2a81ca85df70,150,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,D,False,False,,True
3be5e4c0a4fe4443ff23ff8c,151,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,C,False,False,,True
b70c299e8a5bf18550a2159b,152,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,C,False,False,,True
a36c008dabc1c25f9fdc8aeb,153,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,F,False,False,,True
5e0bf8e31bf4a76d9d6e1085,154,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,C,False,False,,True
77172119b28ffdfbef1ee8e0,155,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,E,False,False,,True
a6cf7245f9262d712b81ebd3,156,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,B,False,False,,True
ae1470afdf4b073b1402ff91,157,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,C,False,False,,True
7818ba117cbb1cc0d13b3764,158,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,B,False,False,,True
9eaa80eeff50fd502498a265,159,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,E,False,False,,True
6a9c4d1455a5fa2220f1c6f5,160,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,E,False,False,,True
ca12196839e073002ba4483f,161,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,A,False,False,,True
b5006bd96cf3d565fafa85c7,162,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,F,False,False,,True
3cd054cd2e69459f40bfdf17,163,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,E,False,False,,True
35aafe2f703fff6d2803f519,164,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,A,False,False,,True
aadace00710d6aec8fba00ee,165,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,B,False,False,,True
dc377d72e5eec0d53f6d3a82,166,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,C,False,False,,True
cf7013a54c405bcc466a1327,167,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,G,False,False,,True
babc59e16b92c020d3e4d8c0,168,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,F,False,False,,True
6982217f9a64e55dc16fa56d,169,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,C,False,False,,True
1e33a6cf6bfd0cb235805d26,170,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,A,False,False,,True
acffdee5faf1d8c1ad3059c9,171,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,C,False,False,,True
4f5d0bae03275f0f53ca2f5f,172,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,A,False,False,,True
d700b74d1eab66f1b309d0e1,173,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,E,False,False,,True
37519fe40aee6fa542a71c93,174,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,F,False,False,,True
3c4062b2577ab3582bcb9d83,175,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,G,False,False,,True
b1b7c3fe2bf28849b9d34dbd,176,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,F,False,False,,True
f0853a0e572ef0c31cac5233,177,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,F,False,False,,True
bad4954bbc2882df350af70a,178,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,A,False,False,,True
9a72e2d2f72b9c61e33a8e61,179,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,B,False,False,,True
dac0ae3bdc3f82795682e456,180,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,G,False,False,,True
5a006d88e8678142988d44ba,181,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,A,False,False,,True
99cb4e26adeae7c9c3cd0c85,182,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,C,False,False,,True
e32d53f9fc93b713c6b149f8,183,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,B,False,False,,True
e917850ef2c6085849986eea,184,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,D,False,False,,True
91964ee3fbaf24fb86334f8d,185,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,A,False,False,,True
14861d517cb63ad96cdc142e,186,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,G,False,False,,True
95dfdaa9ea9ab4f6845aa13a,187,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,B,False,False,,True
30d84ff2e3a29426fbbd9666,188,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,C,False,False,,True
12bbb2af3d279982ca0b1c9d,189,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,B,False,False,,True
3bad9dbff306f726da09b1a0,190,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,B,False,False,,True
1b1642d44e7e0494d7774454,191,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,E,False,False,,True
5ad1eb4b0f7d7e9f6d6deaff,192,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,E,False,False,,True
7bb9e5060abdf376d758c1a4,193,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,C,False,False,,True
dfe972f9c21f6ad1b08a43c1,194,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,G,False,False,,True
9a8f84b897d60bc000262ef0,195,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,C,False,False,,True
82ab03009ecd4cf46b7ca654,196,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,D,False,False,,True
8d4f8ae56c98a0b62bbf13f8,197,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,E,False,False,,True
757a750aabcd391a15d979c1,198,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,B,False,False,,True
8965bc9c8a274584dd395fc0,199,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,D,False,False,,True
479069d86569ee4b2096bddc,200,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,E,False,False,,True
1f2271ee35389437d1c18e87,201,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,B,False,False,,True
739b18d7aed955fc5afad656,202,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,B,False,False,,True
93cadbba88d10ad9103cd455,203,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,G,False,False,,True
e5e6314e780c0bc57c23e573,204,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,A,False,False,,True
57112fcc31f2edf8bc4e3768,205,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,D,False,False,,True
105ea2a15afb83d8bacb7823,206,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,B,False,False,,True
b6a300d7489efe4d5d0e8511,207,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,A,False,False,,True
f4cddaa9663f862ea66a3f2a,208,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,E,False,False,,True
6ed9cb6f2d4e6d3e579f988f,209,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,G,False,False,,True
ba79b144bc65aef1d3f192f4,210,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,C,False,False,,True
01ac4c22da63481678051170,211,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,C,False,False,,True
1c4916a1ca1f9c0aee8b8d18,212,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,G,False,False,,True
8076f2dc054a4072b127ca14,213,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,F,False,False,,True
ffbac773cee4bfac773a82dd,214,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,C,False,False,,True
5722bb76741e55902360c3d4,215,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,D,False,False,,True
28c351c2a9a2248f58ea1a93,216,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,D,False,False,,True
b5ad5e8b848893a72d90ddab,217,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,B,False,False,,True
bd543293ce7ac98461c5baad,218,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,D,False,False,,True
c5a0efddbbf4fc27eb6b8dde,219,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,A,False,False,,True
394f226498027a9a9bf09eba,220,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,G,False,False,,True
b0cfbcf53e3bd8b746811777,221,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,B,False,False,,True
2f8581d4a34ee79a308ddeb7,222,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,C,False,False,,True
04f60d9e49ad509c4cd63098,223,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,G,False,False,,True
98e08336ec55a0478098c076,224,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,D,False,False,,True
c753ebfc9c031e0944aa9ef0,225,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,F,False,False,,True
d0b67d0b5e61f9d0e0ba04d0,226,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,B,False,False,,True
b7d9bf777686e798c7e41838,227,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,C,False,False,,True
0ea699b555dfbc220d3c190f,228,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,E,False,False,,True
5146af09d9576107493227a2,229,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,E,False,False,,True
c4b86d5294a9db14a87cc95c,230,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,F,False,False,,True
1b3c80871f6c66d49ecda2b4,231,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,F,False,False,,True
2c9bf0b64524709e630cd9df,232,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,G,False,False,,True
fb42fe6fd3e5e87f9d61bd79,233,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,C,False,False,,True
f7b1114ee1f141d56d994f33,234,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,B,False,False,,True
dca97e642465e03a50f8d75f,235,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,A,False,False,,True
d802cc98c122fa84953c72a3,236,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,F,False,False,,True
f6612f627781f1d164961489,237,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,A,False,False,,True
7f6235a0494c55f8935f6734,238,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,F,False,False,,True
3eace3e254ce98961ab003b5,239,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,F,False,False,,True
05f434ef2068fb1a110ee6d0,240,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,E,False,False,,True
ef5422a9bab77b460b898d67,241,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,G,False,False,,True
e96101d9875c6c209ebe912b,242,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,F,False,False,,True
bda49e8ad68b5fe394ad7bf1,243,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,C,False,False,,True
8402b4438b1062e1aaac7337,244,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,C,False,False,,True
fbf285d575ce4ed218f7c0e3,245,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,A,False,False,,True
7ab5ab655042bb4614d5f913,246,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,D,False,False,,True
251758eec04e0543c31ef2f6,247,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,A,False,False,,True
decab249d3e78c1251c51a88,248,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,F,False,False,,True
93142383854f2c7e3d67485b,249,question_replacement,ORIGINAL_TO_CHECKER_CHANGED,original_question -> checker_input,"[""question""]",WITHHOLD,,,D,False,False,,True
5b97b89d2094fd8141881aab,0,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,E,,D,True,False,False,True
06e97c748189436f6da0d4d6,1,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,C,,B,True,False,False,True
6bc8f3e65ee4b3a8be116a99,2,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,B,,A,True,False,False,True
76ccbad65a27c93afc405b1a,3,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,B,,A,True,False,False,True
d6af130cda6016996d0310c8,4,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,G,,F,True,False,False,True
1ec59a0f29f8368e16197f06,5,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,C,,B,True,False,False,True
b59c69187e13d7a7cb192240,6,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,F,,E,True,False,False,True
7411997d79e7f71f743ff1e8,7,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,C,,B,True,False,False,True
2bf575ffda747c7e807c1026,8,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,D,,C,True,False,False,True
90f79d494dde5b30b8ec4f23,9,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,C,,B,True,False,False,True
23574e9124803bd239467c4e,10,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,A,,G,True,False,False,True
6e914ec096e55640dc48284b,11,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,D,,C,True,False,False,True
88b1719eb56e6c8dce030e7d,12,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,E,,D,True,False,False,True
1d65b281f5071e5e5ac7d58f,13,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,G,,F,True,False,False,True
47c2f4578b540741410a6cf0,14,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,B,,A,True,False,False,True
a229dcbd29d3e1feb5ad774f,15,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,F,,E,True,False,False,True
cc1db02b0c309b21da9a8d6c,16,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,C,,B,True,False,False,True
a010ec0f12ab44334fd7e292,17,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,F,,E,True,False,False,True
ee45703d7bc1e54637e66b5f,18,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,A,,G,True,False,False,True
29ba52906adbc5c79d549cfd,19,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,B,,A,True,False,False,True
45b69291ce5848b7dc3de7dd,20,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,E,,D,True,False,False,True
7f18fa41dd567be24356de36,21,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,D,,C,True,False,False,True
87eb559b442e138718a7deb0,22,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,B,,A,True,False,False,True
97570fd0f5a9a2383f3f91a8,23,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,F,,E,True,False,False,True
babdf6aba2b1553d3a9a9a5b,24,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,E,,D,True,False,False,True
e0954324bc089bad435cc8a6,25,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,B,,A,True,False,False,True
ba216415fbf9972ed745f445,26,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,G,,F,True,False,False,True
7dd4e37112fa1d169e539127,27,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,D,,C,True,False,False,True
c2887cf80157e6c3e2889626,28,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,C,,B,True,False,False,True
587bb7641386fe45c62ad7af,29,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,F,,E,True,False,False,True
dd0223d71bd9dc664130866b,30,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,D,,C,True,False,False,True
7ce27c432753da4f1e029765,31,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,E,,D,True,False,False,True
6c03f10306f90124f363fc58,32,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,D,,C,True,False,False,True
4ee741ff9831cda4df9b79c3,33,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,B,,A,True,False,False,True
d81fe59b347a0a013cd7a1c4,34,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,A,,G,True,False,False,True
f9c5b40e533b56e418b6fc63,35,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,B,,A,True,False,False,True
e67d3fcd039d4cdc0ba96576,36,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,G,,F,True,False,False,True
cdaedea8edb4d3a85c9c11d4,37,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,D,,C,True,False,False,True
3d4316f7e6d7a46a457fd647,38,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,B,,A,True,False,False,True
3bf15fad0132e1de986777eb,39,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,A,,G,True,False,False,True
0c5fb111e18c096f721ea993,40,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,D,,C,True,False,False,True
ae7d69b31cda9e3cab2a54f6,41,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,E,,D,True,False,False,True
287058b15d7b372f963572fc,42,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,F,,E,True,False,False,True
1ab567f34d100353c58dc3ec,43,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,E,,D,True,False,False,True
b565b34aa89c35c567cf9571,44,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,B,,A,True,False,False,True
148ed0535b81aaa733ccbaad,45,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,C,,B,True,False,False,True
da34c25b7c3c3a597290f6f2,46,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,E,,D,True,False,False,True
91b60784b34a9058e934e8c4,47,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,C,,B,True,False,False,True
97c33ccbc1b41ea801bb478c,48,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,G,,F,True,False,False,True
1a4ea01356c49a2aea7517c1,49,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,G,,F,True,False,False,True
bbb00cd2e276c5a74e582b03,50,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,G,,F,True,False,False,True
8a4e663c7b7d6522a9073aaf,51,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,B,,A,True,False,False,True
cb370bcaf8311a8857b8b39c,52,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,D,,C,True,False,False,True
261de781e06cd3ebcfa654ea,53,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,E,,D,True,False,False,True
d18314cfe56d81ccaf824a6b,54,answer_flip_before_send,CHECKED_TO_SENDER_CHANGED,checked -> sender,"[""answer""]",WITHHOLD,C,,B,True,False,False,True
